id_class;id_student;id_subject;score;rank
985;17984;185;8;Gioi
986;17985;186;5;Trungbinh
987;17986;187;3;Truot
988;17987;188;3;Truot
989;17988;189;8;Gioi
990;17989;190;5;Trungbinh
991;17990;191;9;Xuat Sac
992;17991;192;4;Trungbinh
993;17992;193;9;Xuat Sac
994;17993;194;5;Trungbinh
995;17994;195;6;Kha
996;17995;196;9;Xuat Sac
997;17996;197;7;Kha
998;17997;198;1;Truot
999;17998;199;9;Xuat Sac
1000;17999;200;5;Trungbinh
1;18000;2;5;Trungbinh
2;18001;3;8;Gioi
3;18002;4;7;Kha
4;18003;5;2;Truot
5;18004;6;9;Xuat Sac
6;18005;7;2;Truot
7;18006;8;4;Trungbinh
8;18007;9;8;Gioi
9;18008;10;9;Xuat Sac
10;18009;11;4;Trungbinh
11;18010;12;7;Kha
12;18011;13;3;Truot
13;18012;14;5;Trungbinh
14;18013;15;8;Gioi
15;18014;16;9;Xuat Sac
16;18015;17;8;Gioi
17;18016;18;3;Truot
18;18017;19;9;Xuat Sac
19;18018;20;9;Xuat Sac
20;18019;21;7;Kha
21;18020;22;9;Xuat Sac
22;18021;23;2;Truot
23;18022;24;2;Truot
24;18023;25;7;Kha
25;18024;26;9;Xuat Sac
26;18025;27;9;Xuat Sac
27;18026;28;7;Kha
28;18027;29;5;Trungbinh
29;18028;30;1;Truot
30;18029;31;3;Truot
31;18030;32;4;Trungbinh
32;18031;33;1;Truot
33;18032;34;6;Kha
34;18033;35;4;Trungbinh
35;18034;36;6;Kha
36;18035;37;8;Gioi
37;18036;38;1;Truot
38;18037;39;9;Xuat Sac
39;18038;40;3;Truot
40;18039;41;3;Truot
41;18040;42;4;Trungbinh
42;18041;43;4;Trungbinh
43;18042;44;2;Truot
44;18043;45;2;Truot
45;18044;46;6;Kha
46;18045;47;5;Trungbinh
47;18046;48;4;Trungbinh
48;18047;49;8;Gioi
49;18048;50;1;Truot
50;18049;51;2;Truot
51;18050;52;1;Truot
52;18051;53;6;Kha
53;18052;54;8;Gioi
54;18053;55;1;Truot
55;18054;56;3;Truot
56;18055;57;6;Kha
57;18056;58;5;Trungbinh
58;18057;59;1;Truot
59;18058;60;7;Kha
60;18059;61;3;Truot
61;18060;62;8;Gioi
62;18061;63;9;Xuat Sac
63;18062;64;8;Gioi
64;18063;65;4;Trungbinh
65;18064;66;4;Trungbinh
66;18065;67;6;Kha
67;18066;68;6;Kha
68;18067;69;5;Trungbinh
69;18068;70;4;Trungbinh
70;18069;71;1;Truot
71;18070;72;4;Trungbinh
72;18071;73;8;Gioi
73;18072;74;7;Kha
74;18073;75;3;Truot
75;18074;76;4;Trungbinh
76;18075;77;5;Trungbinh
77;18076;78;2;Truot
78;18077;79;7;Kha
79;18078;80;2;Truot
80;18079;81;8;Gioi
81;18080;82;8;Gioi
82;18081;83;8;Gioi
83;18082;84;9;Xuat Sac
84;18083;85;9;Xuat Sac
85;18084;86;6;Kha
86;18085;87;9;Xuat Sac
87;18086;88;7;Kha
88;18087;89;7;Kha
89;18088;90;3;Truot
90;18089;91;7;Kha
91;18090;92;7;Kha
92;18091;93;7;Kha
93;18092;94;4;Trungbinh
94;18093;95;5;Trungbinh
95;18094;96;4;Trungbinh
96;18095;97;8;Gioi
97;18096;98;3;Truot
98;18097;99;6;Kha
99;18098;100;7;Kha
100;18099;101;4;Trungbinh
101;18100;102;1;Truot
102;18101;103;2;Truot
103;18102;104;5;Trungbinh
104;18103;105;8;Gioi
105;18104;106;9;Xuat Sac
106;18105;107;8;Gioi
107;18106;108;6;Kha
108;18107;109;3;Truot
109;18108;110;9;Xuat Sac
110;18109;111;7;Kha
111;18110;112;2;Truot
112;18111;113;5;Trungbinh
113;18112;114;2;Truot
114;18113;115;4;Trungbinh
115;18114;116;3;Truot
116;18115;117;7;Kha
117;18116;118;7;Kha
118;18117;119;2;Truot
119;18118;120;8;Gioi
120;18119;121;4;Trungbinh
121;18120;122;7;Kha
122;18121;123;2;Truot
123;18122;124;7;Kha
124;18123;125;3;Truot
125;18124;126;2;Truot
126;18125;127;7;Kha
127;18126;128;5;Trungbinh
128;18127;129;9;Xuat Sac
129;18128;130;7;Kha
130;18129;131;5;Trungbinh
131;18130;132;6;Kha
132;18131;133;2;Truot
133;18132;134;7;Kha
134;18133;135;5;Trungbinh
135;18134;136;5;Trungbinh
136;18135;137;4;Trungbinh
137;18136;138;1;Truot
138;18137;139;5;Trungbinh
139;18138;140;9;Xuat Sac
140;18139;141;4;Trungbinh
141;18140;142;5;Trungbinh
142;18141;143;6;Kha
143;18142;144;8;Gioi
144;18143;145;5;Trungbinh
145;18144;146;3;Truot
146;18145;147;1;Truot
147;18146;148;4;Trungbinh
148;18147;149;4;Trungbinh
149;18148;150;9;Xuat Sac
150;18149;151;4;Trungbinh
151;18150;152;8;Gioi
152;18151;153;2;Truot
153;18152;154;3;Truot
154;18153;155;4;Trungbinh
155;18154;156;8;Gioi
156;18155;157;7;Kha
157;18156;158;9;Xuat Sac
158;18157;159;9;Xuat Sac
159;18158;160;5;Trungbinh
160;18159;161;9;Xuat Sac
161;18160;162;2;Truot
162;18161;163;3;Truot
163;18162;164;7;Kha
164;18163;165;2;Truot
165;18164;166;8;Gioi
166;18165;167;1;Truot
167;18166;168;7;Kha
168;18167;169;9;Xuat Sac
169;18168;170;4;Trungbinh
170;18169;171;2;Truot
171;18170;172;3;Truot
172;18171;173;9;Xuat Sac
173;18172;174;8;Gioi
174;18173;175;2;Truot
175;18174;176;6;Kha
176;18175;177;3;Truot
177;18176;178;5;Trungbinh
178;18177;179;7;Kha
179;18178;180;4;Trungbinh
180;18179;181;6;Kha
181;18180;182;6;Kha
182;18181;183;1;Truot
183;18182;184;6;Kha
184;18183;185;7;Kha
185;18184;186;4;Trungbinh
186;18185;187;3;Truot
187;18186;188;2;Truot
188;18187;189;1;Truot
189;18188;190;2;Truot
190;18189;191;5;Trungbinh
191;18190;192;9;Xuat Sac
192;18191;193;9;Xuat Sac
193;18192;194;7;Kha
194;18193;195;9;Xuat Sac
195;18194;196;5;Trungbinh
196;18195;197;2;Truot
197;18196;198;5;Trungbinh
198;18197;199;1;Truot
199;18198;200;2;Truot
200;18199;1;2;Truot
201;18200;2;8;Gioi
202;18201;3;7;Kha
203;18202;4;1;Truot
204;18203;5;1;Truot
205;18204;6;9;Xuat Sac
206;18205;7;6;Kha
207;18206;8;3;Truot
208;18207;9;7;Kha
209;18208;10;9;Xuat Sac
210;18209;11;2;Truot
211;18210;12;5;Trungbinh
212;18211;13;9;Xuat Sac
213;18212;14;4;Trungbinh
214;18213;15;5;Trungbinh
215;18214;16;2;Truot
216;18215;17;6;Kha
217;18216;18;6;Kha
218;18217;19;5;Trungbinh
219;18218;20;1;Truot
220;18219;21;4;Trungbinh
221;18220;22;3;Truot
222;18221;23;8;Gioi
223;18222;24;5;Trungbinh
224;18223;25;1;Truot
225;18224;26;9;Xuat Sac
226;18225;27;5;Trungbinh
227;18226;28;5;Trungbinh
228;18227;29;3;Truot
229;18228;30;1;Truot
230;18229;31;4;Trungbinh
231;18230;32;4;Trungbinh
232;18231;33;4;Trungbinh
233;18232;34;4;Trungbinh
234;18233;35;8;Gioi
235;18234;36;4;Trungbinh
236;18235;37;3;Truot
237;18236;38;1;Truot
238;18237;39;8;Gioi
239;18238;40;3;Truot
240;18239;41;8;Gioi
241;18240;42;2;Truot
242;18241;43;8;Gioi
243;18242;44;8;Gioi
244;18243;45;9;Xuat Sac
245;18244;46;3;Truot
246;18245;47;5;Trungbinh
247;18246;48;6;Kha
248;18247;49;1;Truot
249;18248;50;5;Trungbinh
250;18249;51;5;Trungbinh
251;18250;52;6;Kha
252;18251;53;3;Truot
253;18252;54;3;Truot
254;18253;55;1;Truot
255;18254;56;8;Gioi
256;18255;57;4;Trungbinh
257;18256;58;4;Trungbinh
258;18257;59;4;Trungbinh
259;18258;60;7;Kha
260;18259;61;3;Truot
261;18260;62;7;Kha
262;18261;63;7;Kha
263;18262;64;6;Kha
264;18263;65;1;Truot
265;18264;66;9;Xuat Sac
266;18265;67;4;Trungbinh
267;18266;68;5;Trungbinh
268;18267;69;7;Kha
269;18268;70;6;Kha
270;18269;71;5;Trungbinh
271;18270;72;3;Truot
272;18271;73;9;Xuat Sac
273;18272;74;7;Kha
274;18273;75;2;Truot
275;18274;76;2;Truot
276;18275;77;7;Kha
277;18276;78;9;Xuat Sac
278;18277;79;6;Kha
279;18278;80;8;Gioi
280;18279;81;1;Truot
281;18280;82;5;Trungbinh
282;18281;83;4;Trungbinh
283;18282;84;4;Trungbinh
284;18283;85;7;Kha
285;18284;86;5;Trungbinh
286;18285;87;2;Truot
287;18286;88;4;Trungbinh
288;18287;89;6;Kha
289;18288;90;6;Kha
290;18289;91;3;Truot
291;18290;92;6;Kha
292;18291;93;3;Truot
293;18292;94;3;Truot
294;18293;95;1;Truot
295;18294;96;6;Kha
296;18295;97;7;Kha
297;18296;98;7;Kha
298;18297;99;1;Truot
299;18298;100;2;Truot
300;18299;101;1;Truot
301;18300;102;3;Truot
302;18301;103;7;Kha
303;18302;104;2;Truot
304;18303;105;3;Truot
305;18304;106;6;Kha
306;18305;107;7;Kha
307;18306;108;5;Trungbinh
308;18307;109;5;Trungbinh
309;18308;110;4;Trungbinh
310;18309;111;7;Kha
311;18310;112;1;Truot
312;18311;113;4;Trungbinh
313;18312;114;1;Truot
314;18313;115;5;Trungbinh
315;18314;116;1;Truot
316;18315;117;7;Kha
317;18316;118;5;Trungbinh
318;18317;119;9;Xuat Sac
319;18318;120;4;Trungbinh
320;18319;121;9;Xuat Sac
321;18320;122;3;Truot
322;18321;123;1;Truot
323;18322;124;3;Truot
324;18323;125;1;Truot
325;18324;126;2;Truot
326;18325;127;4;Trungbinh
327;18326;128;4;Trungbinh
328;18327;129;4;Trungbinh
329;18328;130;5;Trungbinh
330;18329;131;2;Truot
331;18330;132;9;Xuat Sac
332;18331;133;3;Truot
333;18332;134;2;Truot
334;18333;135;7;Kha
335;18334;136;8;Gioi
336;18335;137;7;Kha
337;18336;138;1;Truot
338;18337;139;5;Trungbinh
339;18338;140;8;Gioi
340;18339;141;8;Gioi
341;18340;142;2;Truot
342;18341;143;5;Trungbinh
343;18342;144;3;Truot
344;18343;145;9;Xuat Sac
345;18344;146;8;Gioi
346;18345;147;8;Gioi
347;18346;148;7;Kha
348;18347;149;7;Kha
349;18348;150;2;Truot
350;18349;151;4;Trungbinh
351;18350;152;6;Kha
352;18351;153;5;Trungbinh
353;18352;154;4;Trungbinh
354;18353;155;1;Truot
355;18354;156;9;Xuat Sac
356;18355;157;7;Kha
357;18356;158;6;Kha
358;18357;159;6;Kha
359;18358;160;2;Truot
360;18359;161;8;Gioi
361;18360;162;8;Gioi
362;18361;163;3;Truot
363;18362;164;1;Truot
364;18363;165;6;Kha
365;18364;166;5;Trungbinh
366;18365;167;2;Truot
367;18366;168;6;Kha
368;18367;169;3;Truot
369;18368;170;3;Truot
370;18369;171;3;Truot
371;18370;172;6;Kha
372;18371;173;7;Kha
373;18372;174;4;Trungbinh
374;18373;175;2;Truot
375;18374;176;1;Truot
376;18375;177;7;Kha
377;18376;178;2;Truot
378;18377;179;9;Xuat Sac
379;18378;180;9;Xuat Sac
380;18379;181;8;Gioi
381;18380;182;3;Truot
382;18381;183;2;Truot
383;18382;184;8;Gioi
384;18383;185;4;Trungbinh
385;18384;186;1;Truot
386;18385;187;9;Xuat Sac
387;18386;188;6;Kha
388;18387;189;6;Kha
389;18388;190;5;Trungbinh
390;18389;191;6;Kha
391;18390;192;9;Xuat Sac
392;18391;193;5;Trungbinh
393;18392;194;3;Truot
394;18393;195;3;Truot
395;18394;196;8;Gioi
396;18395;197;6;Kha
397;18396;198;8;Gioi
398;18397;199;7;Kha
399;18398;200;5;Trungbinh
400;18399;1;6;Kha
401;18400;2;9;Xuat Sac
402;18401;3;1;Truot
403;18402;4;9;Xuat Sac
404;18403;5;4;Trungbinh
405;18404;6;7;Kha
406;18405;7;3;Truot
407;18406;8;4;Trungbinh
408;18407;9;6;Kha
409;18408;10;7;Kha
410;18409;11;2;Truot
411;18410;12;8;Gioi
412;18411;13;9;Xuat Sac
413;18412;14;9;Xuat Sac
414;18413;15;6;Kha
415;18414;16;6;Kha
416;18415;17;5;Trungbinh
417;18416;18;4;Trungbinh
418;18417;19;4;Trungbinh
419;18418;20;5;Trungbinh
420;18419;21;1;Truot
421;18420;22;3;Truot
422;18421;23;3;Truot
423;18422;24;8;Gioi
424;18423;25;7;Kha
425;18424;26;5;Trungbinh
426;18425;27;2;Truot
427;18426;28;8;Gioi
428;18427;29;6;Kha
429;18428;30;7;Kha
430;18429;31;5;Trungbinh
431;18430;32;6;Kha
432;18431;33;4;Trungbinh
433;18432;34;7;Kha
434;18433;35;4;Trungbinh
435;18434;36;8;Gioi
436;18435;37;1;Truot
437;18436;38;4;Trungbinh
438;18437;39;7;Kha
439;18438;40;4;Trungbinh
440;18439;41;3;Truot
441;18440;42;7;Kha
442;18441;43;4;Trungbinh
443;18442;44;6;Kha
444;18443;45;9;Xuat Sac
445;18444;46;7;Kha
446;18445;47;9;Xuat Sac
447;18446;48;5;Trungbinh
448;18447;49;4;Trungbinh
449;18448;50;3;Truot
450;18449;51;7;Kha
451;18450;52;5;Trungbinh
452;18451;53;6;Kha
453;18452;54;6;Kha
454;18453;55;6;Kha
455;18454;56;2;Truot
456;18455;57;4;Trungbinh
457;18456;58;7;Kha
458;18457;59;5;Trungbinh
459;18458;60;7;Kha
460;18459;61;3;Truot
461;18460;62;1;Truot
462;18461;63;8;Gioi
463;18462;64;1;Truot
464;18463;65;3;Truot
465;18464;66;4;Trungbinh
466;18465;67;4;Trungbinh
467;18466;68;7;Kha
468;18467;69;6;Kha
469;18468;70;6;Kha
470;18469;71;8;Gioi
471;18470;72;7;Kha
472;18471;73;9;Xuat Sac
473;18472;74;9;Xuat Sac
474;18473;75;3;Truot
475;18474;76;9;Xuat Sac
476;18475;77;3;Truot
477;18476;78;3;Truot
478;18477;79;9;Xuat Sac
479;18478;80;1;Truot
480;18479;81;7;Kha
481;18480;82;9;Xuat Sac
482;18481;83;3;Truot
483;18482;84;9;Xuat Sac
484;18483;85;5;Trungbinh
485;18484;86;8;Gioi
486;18485;87;6;Kha
487;18486;88;2;Truot
488;18487;89;9;Xuat Sac
489;18488;90;3;Truot
490;18489;91;7;Kha
491;18490;92;7;Kha
492;18491;93;9;Xuat Sac
493;18492;94;3;Truot
494;18493;95;8;Gioi
495;18494;96;8;Gioi
496;18495;97;3;Truot
497;18496;98;5;Trungbinh
498;18497;99;7;Kha
499;18498;100;7;Kha
500;18499;101;3;Truot
501;18500;102;4;Trungbinh
502;18501;103;8;Gioi
503;18502;104;1;Truot
504;18503;105;6;Kha
505;18504;106;6;Kha
506;18505;107;4;Trungbinh
507;18506;108;8;Gioi
508;18507;109;9;Xuat Sac
509;18508;110;3;Truot
510;18509;111;5;Trungbinh
511;18510;112;7;Kha
512;18511;113;1;Truot
513;18512;114;1;Truot
514;18513;115;2;Truot
515;18514;116;9;Xuat Sac
516;18515;117;8;Gioi
517;18516;118;1;Truot
518;18517;119;6;Kha
519;18518;120;4;Trungbinh
520;18519;121;9;Xuat Sac
521;18520;122;7;Kha
522;18521;123;8;Gioi
523;18522;124;6;Kha
524;18523;125;9;Xuat Sac
525;18524;126;9;Xuat Sac
526;18525;127;4;Trungbinh
527;18526;128;4;Trungbinh
528;18527;129;2;Truot
529;18528;130;8;Gioi
530;18529;131;8;Gioi
531;18530;132;8;Gioi
532;18531;133;7;Kha
533;18532;134;4;Trungbinh
534;18533;135;8;Gioi
535;18534;136;5;Trungbinh
536;18535;137;1;Truot
537;18536;138;4;Trungbinh
538;18537;139;2;Truot
539;18538;140;7;Kha
540;18539;141;7;Kha
541;18540;142;4;Trungbinh
542;18541;143;2;Truot
543;18542;144;2;Truot
544;18543;145;6;Kha
545;18544;146;3;Truot
546;18545;147;3;Truot
547;18546;148;1;Truot
548;18547;149;1;Truot
549;18548;150;7;Kha
550;18549;151;7;Kha
551;18550;152;2;Truot
552;18551;153;5;Trungbinh
553;18552;154;4;Trungbinh
554;18553;155;1;Truot
555;18554;156;6;Kha
556;18555;157;3;Truot
557;18556;158;7;Kha
558;18557;159;9;Xuat Sac
559;18558;160;8;Gioi
560;18559;161;6;Kha
561;18560;162;1;Truot
562;18561;163;5;Trungbinh
563;18562;164;2;Truot
564;18563;165;9;Xuat Sac
565;18564;166;9;Xuat Sac
566;18565;167;3;Truot
567;18566;168;1;Truot
568;18567;169;7;Kha
569;18568;170;4;Trungbinh
570;18569;171;2;Truot
571;18570;172;5;Trungbinh
572;18571;173;1;Truot
573;18572;174;5;Trungbinh
574;18573;175;8;Gioi
575;18574;176;4;Trungbinh
576;18575;177;5;Trungbinh
577;18576;178;8;Gioi
578;18577;179;6;Kha
579;18578;180;4;Trungbinh
580;18579;181;4;Trungbinh
581;18580;182;2;Truot
582;18581;183;2;Truot
583;18582;184;5;Trungbinh
584;18583;185;7;Kha
585;18584;186;1;Truot
586;18585;187;3;Truot
587;18586;188;1;Truot
588;18587;189;1;Truot
589;18588;190;5;Trungbinh
590;18589;191;3;Truot
591;18590;192;8;Gioi
592;18591;193;4;Trungbinh
593;18592;194;5;Trungbinh
594;18593;195;9;Xuat Sac
595;18594;196;7;Kha
596;18595;197;8;Gioi
597;18596;198;7;Kha
598;18597;199;6;Kha
599;18598;200;6;Kha
600;18599;1;2;Truot
601;18600;2;9;Xuat Sac
602;18601;3;8;Gioi
603;18602;4;5;Trungbinh
604;18603;5;9;Xuat Sac
605;18604;6;9;Xuat Sac
606;18605;7;6;Kha
607;18606;8;8;Gioi
608;18607;9;5;Trungbinh
609;18608;10;2;Truot
610;18609;11;7;Kha
611;18610;12;9;Xuat Sac
612;18611;13;3;Truot
613;18612;14;6;Kha
614;18613;15;1;Truot
615;18614;16;1;Truot
616;18615;17;5;Trungbinh
617;18616;18;8;Gioi
618;18617;19;4;Trungbinh
619;18618;20;7;Kha
620;18619;21;1;Truot
621;18620;22;1;Truot
622;18621;23;4;Trungbinh
623;18622;24;5;Trungbinh
624;18623;25;6;Kha
625;18624;26;9;Xuat Sac
626;18625;27;8;Gioi
627;18626;28;1;Truot
628;18627;29;3;Truot
629;18628;30;8;Gioi
630;18629;31;4;Trungbinh
631;18630;32;7;Kha
632;18631;33;3;Truot
633;18632;34;4;Trungbinh
634;18633;35;3;Truot
635;18634;36;3;Truot
636;18635;37;7;Kha
637;18636;38;6;Kha
638;18637;39;8;Gioi
639;18638;40;3;Truot
640;18639;41;5;Trungbinh
641;18640;42;6;Kha
642;18641;43;7;Kha
643;18642;44;1;Truot
644;18643;45;5;Trungbinh
645;18644;46;9;Xuat Sac
646;18645;47;8;Gioi
647;18646;48;4;Trungbinh
648;18647;49;4;Trungbinh
649;18648;50;9;Xuat Sac
650;18649;51;8;Gioi
651;18650;52;6;Kha
652;18651;53;7;Kha
653;18652;54;6;Kha
654;18653;55;9;Xuat Sac
655;18654;56;7;Kha
656;18655;57;3;Truot
657;18656;58;4;Trungbinh
658;18657;59;7;Kha
659;18658;60;2;Truot
660;18659;61;6;Kha
661;18660;62;8;Gioi
662;18661;63;1;Truot
663;18662;64;3;Truot
664;18663;65;8;Gioi
665;18664;66;5;Trungbinh
666;18665;67;7;Kha
667;18666;68;2;Truot
668;18667;69;4;Trungbinh
669;18668;70;8;Gioi
670;18669;71;8;Gioi
671;18670;72;4;Trungbinh
672;18671;73;8;Gioi
673;18672;74;5;Trungbinh
674;18673;75;5;Trungbinh
675;18674;76;2;Truot
676;18675;77;3;Truot
677;18676;78;6;Kha
678;18677;79;3;Truot
679;18678;80;4;Trungbinh
680;18679;81;7;Kha
681;18680;82;6;Kha
682;18681;83;6;Kha
683;18682;84;5;Trungbinh
684;18683;85;2;Truot
685;18684;86;4;Trungbinh
686;18685;87;9;Xuat Sac
687;18686;88;5;Trungbinh
688;18687;89;2;Truot
689;18688;90;6;Kha
690;18689;91;7;Kha
691;18690;92;8;Gioi
692;18691;93;7;Kha
693;18692;94;1;Truot
694;18693;95;1;Truot
695;18694;96;7;Kha
696;18695;97;7;Kha
697;18696;98;1;Truot
698;18697;99;6;Kha
699;18698;100;4;Trungbinh
700;18699;101;7;Kha
701;18700;102;1;Truot
702;18701;103;7;Kha
703;18702;104;7;Kha
704;18703;105;8;Gioi
705;18704;106;3;Truot
706;18705;107;5;Trungbinh
707;18706;108;8;Gioi
708;18707;109;6;Kha
709;18708;110;1;Truot
710;18709;111;2;Truot
711;18710;112;5;Trungbinh
712;18711;113;3;Truot
713;18712;114;2;Truot
714;18713;115;8;Gioi
715;18714;116;8;Gioi
716;18715;117;9;Xuat Sac
717;18716;118;9;Xuat Sac
718;18717;119;1;Truot
719;18718;120;2;Truot
720;18719;121;8;Gioi
721;18720;122;6;Kha
722;18721;123;8;Gioi
723;18722;124;2;Truot
724;18723;125;1;Truot
725;18724;126;8;Gioi
726;18725;127;7;Kha
727;18726;128;7;Kha
728;18727;129;5;Trungbinh
729;18728;130;4;Trungbinh
730;18729;131;5;Trungbinh
731;18730;132;3;Truot
732;18731;133;2;Truot
733;18732;134;9;Xuat Sac
734;18733;135;4;Trungbinh
735;18734;136;5;Trungbinh
736;18735;137;1;Truot
737;18736;138;3;Truot
738;18737;139;1;Truot
739;18738;140;4;Trungbinh
740;18739;141;2;Truot
741;18740;142;9;Xuat Sac
742;18741;143;5;Trungbinh
743;18742;144;8;Gioi
744;18743;145;4;Trungbinh
745;18744;146;9;Xuat Sac
746;18745;147;4;Trungbinh
747;18746;148;1;Truot
748;18747;149;7;Kha
749;18748;150;3;Truot
750;18749;151;4;Trungbinh
751;18750;152;1;Truot
752;18751;153;7;Kha
753;18752;154;5;Trungbinh
754;18753;155;3;Truot
755;18754;156;3;Truot
756;18755;157;9;Xuat Sac
757;18756;158;8;Gioi
758;18757;159;2;Truot
759;18758;160;2;Truot
760;18759;161;1;Truot
761;18760;162;5;Trungbinh
762;18761;163;6;Kha
763;18762;164;2;Truot
764;18763;165;6;Kha
765;18764;166;8;Gioi
766;18765;167;9;Xuat Sac
767;18766;168;7;Kha
768;18767;169;5;Trungbinh
769;18768;170;9;Xuat Sac
770;18769;171;4;Trungbinh
771;18770;172;1;Truot
772;18771;173;9;Xuat Sac
773;18772;174;2;Truot
774;18773;175;4;Trungbinh
775;18774;176;3;Truot
776;18775;177;4;Trungbinh
777;18776;178;6;Kha
778;18777;179;7;Kha
779;18778;180;5;Trungbinh
780;18779;181;1;Truot
781;18780;182;2;Truot
782;18781;183;7;Kha
783;18782;184;6;Kha
784;18783;185;6;Kha
785;18784;186;8;Gioi
786;18785;187;6;Kha
787;18786;188;6;Kha
788;18787;189;6;Kha
789;18788;190;3;Truot
790;18789;191;1;Truot
791;18790;192;2;Truot
792;18791;193;2;Truot
793;18792;194;4;Trungbinh
794;18793;195;2;Truot
795;18794;196;4;Trungbinh
796;18795;197;1;Truot
797;18796;198;3;Truot
798;18797;199;9;Xuat Sac
799;18798;200;2;Truot
800;18799;1;9;Xuat Sac
801;18800;2;1;Truot
802;18801;3;4;Trungbinh
803;18802;4;6;Kha
804;18803;5;6;Kha
805;18804;6;7;Kha
806;18805;7;5;Trungbinh
807;18806;8;7;Kha
808;18807;9;3;Truot
809;18808;10;5;Trungbinh
810;18809;11;5;Trungbinh
811;18810;12;1;Truot
812;18811;13;5;Trungbinh
813;18812;14;7;Kha
814;18813;15;9;Xuat Sac
815;18814;16;9;Xuat Sac
816;18815;17;9;Xuat Sac
817;18816;18;2;Truot
818;18817;19;4;Trungbinh
819;18818;20;6;Kha
820;18819;21;7;Kha
821;18820;22;2;Truot
822;18821;23;5;Trungbinh
823;18822;24;6;Kha
824;18823;25;7;Kha
825;18824;26;6;Kha
826;18825;27;6;Kha
827;18826;28;1;Truot
828;18827;29;7;Kha
829;18828;30;3;Truot
830;18829;31;3;Truot
831;18830;32;6;Kha
832;18831;33;2;Truot
833;18832;34;1;Truot
834;18833;35;5;Trungbinh
835;18834;36;5;Trungbinh
836;18835;37;2;Truot
837;18836;38;8;Gioi
838;18837;39;3;Truot
839;18838;40;1;Truot
840;18839;41;4;Trungbinh
841;18840;42;5;Trungbinh
842;18841;43;8;Gioi
843;18842;44;3;Truot
844;18843;45;1;Truot
845;18844;46;2;Truot
846;18845;47;8;Gioi
847;18846;48;3;Truot
848;18847;49;5;Trungbinh
849;18848;50;5;Trungbinh
850;18849;51;5;Trungbinh
851;18850;52;5;Trungbinh
852;18851;53;4;Trungbinh
853;18852;54;7;Kha
854;18853;55;5;Trungbinh
855;18854;56;9;Xuat Sac
856;18855;57;7;Kha
857;18856;58;3;Truot
858;18857;59;2;Truot
859;18858;60;4;Trungbinh
860;18859;61;9;Xuat Sac
861;18860;62;6;Kha
862;18861;63;7;Kha
863;18862;64;3;Truot
864;18863;65;7;Kha
865;18864;66;7;Kha
866;18865;67;1;Truot
867;18866;68;5;Trungbinh
868;18867;69;1;Truot
869;18868;70;8;Gioi
870;18869;71;3;Truot
871;18870;72;6;Kha
872;18871;73;5;Trungbinh
873;18872;74;4;Trungbinh
874;18873;75;7;Kha
875;18874;76;6;Kha
876;18875;77;1;Truot
877;18876;78;6;Kha
878;18877;79;8;Gioi
879;18878;80;2;Truot
880;18879;81;8;Gioi
881;18880;82;3;Truot
882;18881;83;5;Trungbinh
883;18882;84;4;Trungbinh
884;18883;85;7;Kha
885;18884;86;8;Gioi
886;18885;87;2;Truot
887;18886;88;2;Truot
888;18887;89;2;Truot
889;18888;90;4;Trungbinh
890;18889;91;3;Truot
891;18890;92;8;Gioi
892;18891;93;2;Truot
893;18892;94;2;Truot
894;18893;95;6;Kha
895;18894;96;3;Truot
896;18895;97;6;Kha
897;18896;98;6;Kha
898;18897;99;7;Kha
899;18898;100;6;Kha
900;18899;101;3;Truot
901;18900;102;8;Gioi
902;18901;103;4;Trungbinh
903;18902;104;7;Kha
904;18903;105;5;Trungbinh
905;18904;106;5;Trungbinh
906;18905;107;6;Kha
907;18906;108;1;Truot
908;18907;109;3;Truot
909;18908;110;4;Trungbinh
910;18909;111;2;Truot
911;18910;112;9;Xuat Sac
912;18911;113;7;Kha
913;18912;114;1;Truot
914;18913;115;7;Kha
915;18914;116;2;Truot
916;18915;117;2;Truot
917;18916;118;7;Kha
918;18917;119;1;Truot
919;18918;120;7;Kha
920;18919;121;8;Gioi
921;18920;122;5;Trungbinh
922;18921;123;4;Trungbinh
923;18922;124;7;Kha
924;18923;125;8;Gioi
925;18924;126;9;Xuat Sac
926;18925;127;6;Kha
927;18926;128;3;Truot
928;18927;129;3;Truot
929;18928;130;4;Trungbinh
930;18929;131;4;Trungbinh
931;18930;132;4;Trungbinh
932;18931;133;5;Trungbinh
933;18932;134;8;Gioi
934;18933;135;4;Trungbinh
935;18934;136;7;Kha
936;18935;137;1;Truot
937;18936;138;2;Truot
938;18937;139;5;Trungbinh
939;18938;140;3;Truot
940;18939;141;9;Xuat Sac
941;18940;142;2;Truot
942;18941;143;6;Kha
943;18942;144;1;Truot
944;18943;145;5;Trungbinh
945;18944;146;1;Truot
946;18945;147;9;Xuat Sac
947;18946;148;9;Xuat Sac
948;18947;149;2;Truot
949;18948;150;6;Kha
950;18949;151;2;Truot
951;18950;152;7;Kha
952;18951;153;1;Truot
953;18952;154;9;Xuat Sac
954;18953;155;4;Trungbinh
955;18954;156;1;Truot
